,WindGustSpeed,cloud,pressure,humidity,temp,RainToday,RainTomorrow
129936,87.0,6.5,1003.0,42.5,11.55,1,0
129937,59.0,7.0,1011.8,54.5,11.274999999999999,0,0
129938,74.0,6.5,1016.55,42.0,16.1,0,0
129939,46.0,6.5,1021.2,47.0,16.275,0,0
129940,33.0,3.5,1022.05,55.0,16.475,0,0
129941,39.0,6.5,1014.0,59.5,15.575000000000001,0,0
129942,87.0,4.0,1007.0999999999999,35.0,14.674999999999999,0,0
129943,50.0,7.5,1018.0999999999999,42.0,13.025,0,0
129944,59.0,3.0,1017.3,38.5,14.025,0,0
129945,33.0,2.0,1019.3,49.5,14.225,0,0
129946,41.0,6.0,1019.8,60.0,14.175,0,0
129947,44.0,6.0,1016.15,61.5,18.1,0,0
129948,50.0,4.5,1016.2,40.5,15.425,0,0
129951,48.0,7.5,1032.0500000000002,58.0,8.275,1,0
129952,33.0,3.5,1025.9499999999998,47.5,11.600000000000001,0,0
129953,37.0,8.0,1015.9000000000001,36.0,14.9,0,0
129954,57.0,7.5,1011.0999999999999,63.0,16.275,0,0
129955,57.0,4.5,1006.05,49.0,20.475,0,0
129956,44.0,7.5,1001.2,48.5,21.15,0,0
129959,30.0,7.0,1012.8,57.0,15.1,0,0
129960,52.0,6.5,1005.5,73.5,14.149999999999999,0,0
129961,37.0,1.0,1023.55,55.0,13.025,0,0
129962,39.0,3.0,1018.6,60.5,14.899999999999999,0,0
129963,56.0,5.0,1010.25,66.0,13.325,0,1
129964,56.0,2.0,1017.95,40.5,11.775,1,0
129965,35.0,6.5,1011.05,46.0,11.075,0,0
129966,31.0,7.0,1006.05,81.5,12.100000000000001,0,1
129967,48.0,7.5,1005.7,53.5,15.375,1,1
129968,91.0,6.5,988.1,47.0,15.9,1,0
129969,69.0,4.5,1008.2,46.5,17.85,0,0
129970,56.0,6.5,1015.85,43.0,19.225,0,0
129971,54.0,7.5,1016.1,52.5,18.325,0,0
129972,41.0,8.0,1017.8,71.0,14.749999999999998,0,0
129973,89.0,7.0,1005.3499999999999,41.0,22.525,0,0
129974,50.0,3.5,1005.1,54.0,16.650000000000002,0,0
129975,70.0,3.5,1004.0,39.0,14.0,0,1
129976,57.0,4.5,1015.8,45.0,11.275,1,0
129977,41.0,6.0,1017.35,64.5,12.825,0,0
129978,43.0,1.0,1014.3,66.5,14.65,0,0
129979,28.0,7.5,1015.3,74.5,14.7,0,1
129980,61.0,8.0,997.3,94.0,15.200000000000001,1,1
129981,48.0,5.0,992.95,69.5,13.275,1,1
129982,54.0,7.5,997.3,58.5,11.95,1,1
129983,54.0,7.0,1006.5999999999999,58.5,13.0,1,0
129984,56.0,6.5,1010.3,62.0,11.525,0,0
129985,33.0,7.0,1019.05,59.5,11.75,0,0
129986,35.0,1.0,1014.1,52.5,16.125,0,0
129987,46.0,7.0,1004.5,69.0,14.850000000000001,0,1
129988,48.0,8.0,1003.3,88.5,12.725,1,1
129989,39.0,8.0,1011.3499999999999,63.0,10.600000000000001,1,0
129990,50.0,6.5,1001.2,55.5,14.425,0,0
129991,61.0,2.0,998.4,47.0,14.149999999999999,0,1
129992,59.0,5.0,998.2,45.0,14.600000000000001,1,0
129993,67.0,6.5,1002.5999999999999,54.0,12.525,0,1
129994,48.0,2.5,1015.6500000000001,44.0,13.3,1,1
129995,39.0,6.0,1005.45,72.5,15.975,1,1
129996,50.0,6.0,999.5,51.5,17.924999999999997,1,0
129997,52.0,5.5,1003.5,41.0,14.925,0,0
129998,39.0,6.5,1008.8499999999999,40.5,16.075,0,0
129999,56.0,7.0,1001.9000000000001,44.5,16.075,0,0
130000,35.0,3.0,1012.6,47.5,12.05,0,0
130001,39.0,1.0,1017.0999999999999,52.5,13.3,0,0
130002,39.0,7.0,1012.0,54.5,16.075,0,1
130003,52.0,8.0,1001.8,88.0,14.625,1,1
130004,57.0,6.5,1007.05,70.5,13.375,1,0
130005,31.0,6.5,1006.0,52.0,14.05,0,0
130006,37.0,6.5,1005.1,66.0,15.524999999999999,0,1
130007,39.0,5.5,1010.4,55.5,12.95,1,0
130008,50.0,6.5,1003.05,65.0,15.075,0,1
130009,52.0,4.0,1010.35,49.0,13.95,1,0
130010,31.0,4.5,1017.2,51.0,16.55,0,0
130011,39.0,1.0,1016.8,64.0,16.6,0,0
130012,104.0,5.5,1001.6,36.5,22.775,0,0
130013,48.0,2.0,1010.3,57.0,17.35,0,0
130014,56.0,5.5,1011.7,46.0,19.325,0,0
130015,43.0,2.0,1013.05,44.5,16.8,0,0
130016,43.0,7.5,1008.9,53.0,17.174999999999997,0,0
130017,46.0,4.5,1001.4,56.5,18.025,0,0
130018,87.0,7.0,992.5,37.5,20.375,0,0
130019,76.0,3.0,999.05,36.0,16.675,0,0
130020,50.0,5.5,991.45,56.5,15.725,0,0
130021,57.0,4.5,994.75,35.0,15.225000000000001,0,1
130022,76.0,3.5,994.2,40.0,14.675,1,0
130023,50.0,4.0,1011.25,53.0,12.05,0,0
130024,41.0,6.5,1015.95,54.0,14.275,0,0
130025,37.0,2.5,1012.9,43.5,16.924999999999997,0,0
130026,80.0,5.0,1002.3,41.5,19.525,0,0
130027,65.0,3.0,1000.5,35.5,21.45,0,0
130028,52.0,5.0,1004.75,52.0,16.85,0,0
130029,70.0,6.0,1012.1,44.5,13.5,0,0
130030,41.0,4.5,1020.1500000000001,38.5,14.15,0,0
130031,43.0,5.0,1013.0,47.5,17.325,0,0
130032,50.0,5.0,1007.45,50.0,18.825,0,0
130033,35.0,4.5,1016.05,53.5,17.05,0,0
130034,50.0,1.0,1008.75,34.5,24.175,0,0
130035,52.0,2.0,1005.5999999999999,57.0,21.225,0,0
130036,65.0,5.0,1005.25,48.5,18.775000000000002,0,1
130037,67.0,5.5,1007.05,56.5,12.524999999999999,1,0
130038,56.0,5.0,1020.9,49.5,15.05,0,0
130039,41.0,5.5,1017.45,44.5,17.8,0,0
130040,56.0,7.0,1011.25,58.5,18.65,0,0
130041,54.0,7.0,1003.45,65.5,19.35,0,0
130042,43.0,2.0,1005.8,47.0,19.225,0,0
130043,124.0,7.0,986.25,41.5,21.825000000000003,0,0
130044,57.0,4.5,1001.05,32.0,19.225,0,0
130045,59.0,4.0,999.3499999999999,34.0,18.175,0,0
130046,52.0,4.0,1012.95,41.5,19.2,0,0
130047,48.0,5.5,1020.9,52.0,18.65,0,0
130048,44.0,0.5,1016.7,50.0,21.799999999999997,0,0
130049,31.0,3.5,1013.15,64.0,19.95,0,0
130050,31.0,7.5,1010.1500000000001,54.5,23.475,0,0
130051,48.0,3.0,1009.9000000000001,63.0,25.0,0,0
130052,39.0,6.0,1016.9,79.0,19.75,0,0
130053,33.0,3.5,1024.85,50.5,16.725,0,0
130054,50.0,7.5,1015.2,74.5,17.425,0,0
130055,30.0,5.5,1018.1,63.5,16.075000000000003,0,0
130056,31.0,1.0,1011.95,55.5,20.275,0,0
130057,54.0,2.0,1001.9,40.5,24.075000000000003,0,0
130058,35.0,4.5,1009.25,60.0,18.0,0,0
130059,43.0,7.5,1001.8499999999999,71.0,20.5,0,1
130060,70.0,4.5,1006.25,32.5,19.325,1,0
130061,46.0,4.0,1015.35,42.5,14.575,0,0
130062,52.0,6.0,1017.3,64.5,12.55,0,0
130063,48.0,7.0,1019.45,61.5,12.274999999999999,0,1
130064,44.0,6.5,1027.15,53.5,13.024999999999999,1,0
130065,30.0,1.0,1031.5500000000002,50.5,14.975000000000001,0,0
130066,37.0,0.5,1026.15,56.0,16.299999999999997,0,0
130067,41.0,7.0,1024.2,63.0,15.774999999999999,0,0
130068,50.0,6.5,1025.6999999999998,57.5,16.25,0,0
130069,30.0,2.5,1021.85,53.0,17.675,0,0
130070,33.0,3.5,1017.05,63.0,18.575,0,0
130071,30.0,2.0,1010.0999999999999,58.5,19.275,0,0
130072,35.0,6.0,1010.75,71.5,17.725,0,1
130073,54.0,3.0,1016.15,68.0,17.349999999999998,1,0
130074,37.0,2.0,1019.45,51.0,15.375,0,0
130075,100.0,6.0,1009.15,46.5,21.275,0,1
130076,74.0,6.0,1004.45,85.5,13.649999999999999,1,1
130077,52.0,7.0,1018.5,80.5,16.025,1,0
130078,26.0,7.0,1023.0,72.5,16.400000000000002,0,0
130080,35.0,5.0,1010.55,76.5,17.275,0,0
130081,37.0,5.0,1012.2,56.0,16.275,0,0
130082,37.0,7.5,1018.95,73.0,15.475000000000001,0,0
130083,80.0,7.5,1003.3,58.5,20.424999999999997,0,1
130084,89.0,3.0,993.75,47.5,15.225,1,1
130085,61.0,5.5,1010.45,68.5,11.175,1,0
130086,52.0,5.0,1009.95,50.5,15.2,0,0
130087,50.0,6.5,1008.05,52.0,14.7,0,0
130088,41.0,3.0,1021.4000000000001,51.5,13.95,0,0
130089,33.0,5.5,1023.7,58.0,13.975,0,0
130090,31.0,4.5,1025.75,66.0,14.850000000000001,0,0
130091,28.0,2.0,1025.75,68.0,17.3,0,0
130092,31.0,3.5,1019.45,61.5,17.975,0,0
130093,30.0,2.0,1013.9,55.5,21.075,0,0
130094,67.0,7.0,1004.8,78.0,17.45,0,1
130095,48.0,3.5,999.75,51.5,16.15,1,1
130096,56.0,6.5,1001.0,77.0,14.775000000000002,1,1
130097,50.0,3.0,1011.65,59.0,16.575,1,0
130098,37.0,5.5,1012.95,59.5,14.65,0,0
130099,46.0,3.0,1009.2,51.5,19.95,0,0
130100,28.0,4.5,1016.35,72.0,17.4,0,0
130101,31.0,1.0,1010.95,66.5,18.225,0,1
130102,33.0,8.0,1012.5,87.0,16.575000000000003,1,0
130103,28.0,6.5,1016.75,78.0,14.15,0,0
130104,24.0,3.5,1017.7,67.0,16.875,0,0
130105,24.0,7.5,1013.9000000000001,70.5,17.875,0,0
130106,81.0,4.0,1011.05,60.5,15.575,0,0
130107,54.0,4.0,1020.5999999999999,47.0,15.575000000000001,0,0
130108,63.0,4.0,1014.8499999999999,42.0,18.85,0,0
130109,56.0,5.5,1018.95,43.0,17.85,0,0
130110,30.0,7.5,1032.35,59.5,13.424999999999999,0,1
130111,30.0,8.0,1031.9499999999998,79.0,14.275,1,0
130112,39.0,3.0,1026.6999999999998,59.5,19.125,0,0
130113,44.0,7.0,1019.85,64.5,19.6,0,0
130114,37.0,7.0,1008.55,75.0,17.85,0,1
130115,56.0,3.0,1015.5,52.5,13.95,1,0
130116,61.0,4.5,1006.7,48.0,14.225,0,0
130117,65.0,3.0,1015.8499999999999,53.0,10.275,0,0
130118,48.0,6.5,1023.0999999999999,67.5,13.4,0,0
130119,28.0,1.0,1026.25,67.0,12.9,0,0
130120,28.0,1.0,1020.5,62.0,15.675,0,0
130121,46.0,7.0,1017.0,67.0,15.075,0,1
130122,28.0,4.5,1023.6,71.0,15.375,1,0
130123,50.0,5.0,1017.95,63.0,14.1,0,0
130124,57.0,1.5,1019.4,46.0,16.775000000000002,0,0
130125,56.0,3.5,1008.75,47.5,17.075000000000003,0,1
130126,69.0,5.5,993.5,70.5,12.1,1,1
130127,65.0,5.0,1000.0,55.0,13.05,1,0
130128,48.0,6.5,1009.95,57.5,15.75,0,0
130129,50.0,5.0,1018.95,71.0,16.15,0,0
130130,20.0,4.0,1027.9,67.5,12.2,0,0
130131,24.0,2.0,1027.2,69.5,11.75,0,0
130132,26.0,3.5,1027.0,71.5,12.675,0,0
130133,30.0,3.0,1025.8,73.0,14.175,0,0
130134,44.0,3.0,1017.35,60.0,14.95,0,0
130135,56.0,7.5,997.95,62.0,16.2,0,1
130136,35.0,6.0,993.4000000000001,86.5,11.475000000000001,1,1
130137,69.0,2.5,982.05,51.5,12.274999999999999,1,1
130138,50.0,4.5,1004.7,54.0,8.625,1,0
130139,48.0,2.0,1017.45,51.5,8.600000000000001,0,0
130140,30.0,4.0,1024.65,64.0,6.799999999999999,0,0
130141,41.0,1.0,1021.45,58.0,8.475,0,0
130142,50.0,7.0,1016.15,62.5,11.25,0,0
130143,46.0,4.5,1021.15,62.5,14.799999999999999,0,0
130144,52.0,5.0,1022.1,61.5,13.500000000000002,0,0
130145,76.0,3.5,1024.6999999999998,43.0,13.274999999999999,0,0
130146,35.0,4.5,1028.3,60.5,10.25,0,0
130147,54.0,6.0,1020.2,60.0,13.150000000000002,0,0
130148,46.0,7.0,1023.9,53.5,12.325,0,0
130149,37.0,3.5,1024.75,54.5,14.875,0,0
130150,31.0,7.0,1023.8499999999999,80.0,12.475,0,1
130151,24.0,2.0,1026.35,73.5,11.8,1,1
130152,19.0,7.0,1024.1,78.5,11.424999999999999,1,0
130153,33.0,1.0,1017.8,70.0,12.375,0,0
130154,63.0,7.0,1004.1500000000001,60.0,11.725000000000001,0,1
130155,54.0,6.5,995.95,66.0,12.2,1,0
130156,80.0,4.5,988.45,59.5,13.225000000000001,0,1
130157,80.0,3.0,997.75,56.5,9.6,1,0
130158,109.0,2.5,1011.55,46.5,11.825,0,0
130159,30.0,1.0,1022.6500000000001,56.0,10.45,0,0
130160,26.0,1.0,1023.9,78.0,8.25,0,0
130161,43.0,7.0,1024.05,62.5,10.125,0,0
130162,30.0,0.0,1028.85,66.0,11.975000000000001,0,0
130163,31.0,1.0,1028.65,69.5,11.725,0,0
130164,44.0,3.5,1025.9,59.0,15.0,0,0
130165,44.0,6.5,1024.8000000000002,62.5,15.825,0,0
130166,43.0,7.0,1019.85,71.5,13.775000000000002,0,1
130167,44.0,2.5,1013.65,62.5,14.425,1,0
130168,44.0,6.0,1014.55,59.5,12.3,0,0
130169,46.0,6.5,1025.0,62.0,10.55,0,0
130170,46.0,7.0,1031.55,81.0,10.3,0,1
130171,31.0,7.0,1037.3000000000002,76.5,9.575,1,0
130172,28.0,7.0,1038.9499999999998,76.5,8.674999999999999,0,0
130173,37.0,4.0,1034.5,70.5,7.1,0,0
130174,31.0,1.0,1035.25,70.0,7.625,0,0
130175,17.0,7.5,1030.25,88.0,8.6,0,1
130176,26.0,8.0,1018.7,98.5,11.3,1,1
130177,33.0,7.0,1016.75,92.5,12.725,1,1
130178,30.0,8.0,1014.15,94.5,11.274999999999999,1,1
130179,54.0,6.5,997.5,76.0,11.675,1,0
130180,35.0,7.0,999.15,83.0,10.575000000000001,0,0
130181,69.0,7.0,998.45,85.0,6.875,0,1
130182,54.0,5.5,1015.65,61.5,6.525,1,1
130183,19.0,4.5,1019.85,90.5,9.1,1,0
130184,48.0,7.0,1015.1,73.5,8.575,0,0
130185,50.0,8.0,1009.95,85.5,9.475000000000001,0,1
130186,24.0,7.5,1016.05,81.5,8.125,1,0
130187,26.0,6.5,1019.35,68.0,7.275,0,0
130188,33.0,2.0,1022.5,70.0,7.9,0,0
130189,30.0,7.0,1026.4,72.0,9.675,0,0
130190,31.0,5.5,1027.7,71.0,9.8,0,0
130191,43.0,2.5,1027.6999999999998,68.5,8.7,0,0
130192,35.0,2.5,1021.75,72.0,9.8,0,0
130193,26.0,6.5,1019.7,72.0,11.95,0,0
130194,31.0,5.5,1020.0,86.5,8.325000000000001,0,0
130195,28.0,4.5,1019.4000000000001,94.5,6.65,0,0
130196,33.0,5.5,1013.9000000000001,82.5,7.549999999999999,0,0
130197,44.0,8.0,1006.85,93.5,9.924999999999999,0,1
130198,43.0,7.5,1008.6,92.5,10.850000000000001,1,1
130199,24.0,6.5,1009.05,80.5,11.075,1,0
130200,31.0,1.0,1003.1500000000001,79.5,9.0,0,1
130201,43.0,1.0,999.4,66.0,10.850000000000001,1,0
130202,65.0,6.5,991.35,65.0,13.475000000000001,0,1
130203,50.0,7.0,988.25,62.5,10.3,1,0
130205,63.0,6.5,1000.8,74.0,8.525,1,0
130206,81.0,6.5,1004.3499999999999,67.5,9.35,0,1
130207,52.0,2.5,1014.3,53.5,8.2,1,1
130208,63.0,4.0,1017.6,65.0,6.975,1,0
130209,24.0,3.5,1026.9,63.5,7.325,0,0
130210,35.0,2.5,1027.85,68.5,6.05,0,0
130211,37.0,5.5,1029.1,67.5,6.699999999999999,0,0
130212,37.0,7.0,1024.5,74.5,6.6000000000000005,0,0
130213,35.0,8.0,1011.85,75.0,9.175,0,1
130214,48.0,7.0,999.1500000000001,66.5,11.299999999999999,1,0
130215,52.0,6.0,995.55,64.0,10.35,0,0
130216,28.0,5.0,1000.8,67.0,9.0,0,0
130217,35.0,7.0,1012.95,76.0,8.7,0,1
130218,24.0,7.0,1018.4,84.0,7.625,1,0
130219,28.0,4.5,1020.25,70.0,6.175000000000001,0,0
130220,37.0,4.5,1014.25,69.0,6.25,0,0
130221,33.0,4.5,1006.65,66.5,10.075,0,0
130222,100.0,6.5,1000.2,58.0,12.974999999999998,0,1
130223,50.0,7.0,1007.2,56.5,10.875,1,1
130224,59.0,6.0,993.0999999999999,74.5,10.275,1,1
130225,50.0,5.0,1016.5,54.0,8.45,1,0
130226,54.0,7.5,1017.5,71.0,6.2,0,0
130227,50.0,4.5,1014.6500000000001,56.0,10.2,0,0
130228,46.0,5.5,1007.95,67.0,10.625,0,0
130229,50.0,6.0,1004.4000000000001,60.0,9.974999999999998,0,0
130230,57.0,5.0,1006.75,72.0,10.9,0,1
130231,70.0,5.5,1013.7,46.0,11.775,1,0
130232,91.0,6.5,1005.85,56.5,13.225000000000001,0,0
130233,48.0,4.5,1009.1,48.5,11.075,0,0
130234,100.0,4.0,1007.45,48.0,12.15,0,1
130235,57.0,6.5,1009.85,61.0,10.35,1,1
130236,63.0,1.5,1009.5,41.0,9.425,1,1
130237,94.0,5.0,1006.5999999999999,58.0,10.175,1,0
130238,63.0,3.5,1011.3,56.0,10.3,0,0
130239,59.0,6.0,1005.15,60.5,13.425,0,0
130240,85.0,5.0,1004.55,53.5,10.924999999999999,0,0
130241,44.0,7.0,1011.8,58.5,11.75,0,1
130242,33.0,7.5,1013.4000000000001,87.5,9.825,1,1
130244,39.0,8.0,1021.45,84.0,8.925,0,1
130245,35.0,8.0,1018.35,90.0,9.475000000000001,1,1
130246,37.0,7.5,1010.95,95.0,11.325,1,1
130247,30.0,3.5,1012.55,64.0,12.025,1,0
130248,54.0,5.0,1005.3,53.5,14.975,0,0
130249,89.0,7.0,990.35,53.0,15.125000000000002,0,1
130250,57.0,4.0,1003.65,52.0,11.2,1,0
130251,48.0,6.0,1017.25,63.0,13.274999999999999,0,0
130252,72.0,3.0,1016.0,49.5,14.375,0,0
130253,54.0,4.0,1010.45,55.5,14.55,0,0
130254,61.0,6.0,984.5,65.5,11.825000000000001,0,1
130255,54.0,6.0,998.3,52.0,10.925,1,0
130256,72.0,1.5,996.4,50.0,13.099999999999998,0,1
130257,63.0,5.5,987.35,57.0,11.05,1,1
130258,61.0,5.0,986.95,69.5,8.399999999999999,1,0
130259,87.0,5.0,987.0,56.0,8.524999999999999,0,1
130260,67.0,6.5,994.1,73.5,9.600000000000001,1,1
130261,56.0,4.5,1005.05,51.5,10.0,1,0
130262,33.0,8.0,995.1,90.5,5.6,0,1
130263,89.0,2.5,995.8499999999999,47.5,8.85,1,1
130264,87.0,5.5,994.9000000000001,58.0,8.975,1,1
130265,81.0,2.0,1011.5,37.0,10.525,1,0
130266,37.0,4.0,1018.2,54.5,11.100000000000001,0,0
130267,61.0,5.5,1007.6,58.5,13.425,0,0
130268,46.0,4.0,1004.9,59.0,11.575,0,1
130269,52.0,5.5,1005.95,52.5,10.5,1,0
130270,44.0,6.5,1009.25,47.5,12.575,0,0
130271,31.0,6.5,1004.95,64.0,11.425,0,1
130272,61.0,7.0,1010.95,79.5,11.275,1,1
130273,61.0,7.0,1011.75,75.0,9.875,1,0
130274,54.0,2.0,1012.5999999999999,52.5,11.75,0,0
130275,57.0,4.0,1010.45,58.0,11.149999999999999,0,1
130276,50.0,1.0,1004.0999999999999,45.5,16.075,1,0
130277,69.0,3.5,1005.1,42.5,15.725,0,1
130278,85.0,5.0,1015.7,43.5,11.975,1,0
130279,59.0,6.5,1012.9,46.0,12.599999999999998,0,1
130280,44.0,6.5,1015.15,57.5,15.225000000000001,1,0
130281,54.0,7.0,1007.8,77.0,13.55,0,1
130282,28.0,2.0,1018.05,58.5,11.875,1,0
130283,69.0,7.0,1004.85,53.5,14.95,0,0
130284,74.0,1.5,1004.1,47.0,12.2,0,0
130285,70.0,3.5,1008.4,47.0,11.375,0,0
130286,48.0,8.0,1004.05,76.5,10.05,0,1
130287,48.0,7.5,995.9,91.5,11.675,1,1
130288,50.0,6.5,999.85,55.0,12.5,1,1
130290,57.0,4.5,990.85,44.0,11.5,1,1
130291,83.0,7.0,993.65,83.5,10.175,1,1
130292,50.0,5.5,1009.3,77.0,10.899999999999999,1,0
130293,22.0,4.5,1010.9,60.0,10.0,0,0
130294,91.0,7.5,1001.3,69.0,13.600000000000001,0,1
130295,59.0,4.5,1002.5,45.0,12.825000000000001,1,0
130296,41.0,6.0,1009.5999999999999,52.0,11.35,0,0
130297,33.0,5.0,1020.8499999999999,49.5,9.575,0,0
130298,39.0,5.0,1019.45,51.5,11.975000000000001,0,0
130299,52.0,6.5,1016.5,62.0,12.374999999999998,0,1
130300,54.0,4.5,1025.75,62.0,7.9,1,1
130301,52.0,7.0,1027.1,73.0,8.275,1,1
130302,41.0,6.0,1029.5500000000002,67.0,9.1,1,1
130303,37.0,4.5,1034.55,59.0,9.05,1,0
130304,24.0,1.0,1032.2,59.5,9.725000000000001,0,0
130305,24.0,6.0,1021.2,65.0,11.100000000000001,0,0
130306,46.0,5.0,1000.65,58.0,12.700000000000001,0,1
130307,35.0,6.5,990.55,70.5,12.65,1,1
130308,46.0,5.0,994.2,72.0,11.95,1,0
130309,39.0,4.5,1002.05,63.0,12.549999999999999,0,1
130310,43.0,7.0,1014.25,81.5,11.625,1,1
130311,30.0,6.5,1020.8,64.0,12.1,1,0
130312,59.0,7.5,1018.8,58.0,12.974999999999998,0,1
130313,43.0,6.0,1023.3,83.5,12.55,1,0
130314,69.0,2.0,1006.3,36.5,18.65,0,0
130315,43.0,5.5,1017.5,55.0,13.399999999999999,0,0
130316,31.0,1.0,1022.8,49.5,13.825,0,0
130317,41.0,4.0,1019.0999999999999,55.0,14.875,0,0
130318,52.0,7.0,1012.3499999999999,63.5,12.225,0,1
130319,56.0,5.0,1021.6,68.0,9.05,1,1
130320,35.0,1.0,1028.1,52.5,12.625,1,0
130321,39.0,2.0,1026.25,55.5,14.1,0,0
130322,41.0,7.0,1028.5,64.0,11.925,0,0
130323,33.0,4.5,1025.4499999999998,56.0,15.425,0,0
130324,61.0,7.0,1016.55,55.5,18.65,0,1
130325,39.0,3.5,1017.4000000000001,74.5,17.075,1,0
130326,31.0,6.0,1019.45,72.0,14.549999999999999,0,0
130327,33.0,6.0,1018.2,62.5,14.600000000000001,0,1
130328,80.0,6.5,994.0,64.0,16.625,1,0
130329,54.0,5.0,1011.5,45.0,12.675,0,0
130330,41.0,6.0,1020.35,50.5,13.075,0,0
130331,37.0,6.5,1025.5,52.5,13.649999999999999,0,0
130332,28.0,2.0,1028.3000000000002,57.0,17.125,0,0
130333,39.0,3.5,1026.2,46.0,21.95,0,0
130334,39.0,4.0,1020.5,35.5,25.049999999999997,0,0
130335,30.0,7.5,1022.2,84.0,15.600000000000001,0,0
130336,30.0,5.0,1022.35,72.5,16.725,0,0
130337,31.0,7.0,1020.25,74.0,15.100000000000001,0,0
130338,56.0,4.0,1018.5,59.5,17.85,0,0
130339,43.0,4.0,1012.05,67.5,14.425,0,0
130340,43.0,7.0,1014.5,59.0,12.024999999999999,0,0
130341,54.0,7.5,1003.1500000000001,81.0,14.150000000000002,0,1
130342,26.0,6.5,1011.45,64.5,13.674999999999999,1,0
130343,31.0,4.5,1008.6500000000001,70.0,16.65,0,0
130344,52.0,2.5,1001.85,44.0,22.224999999999998,0,0
130345,87.0,8.0,995.25,32.5,24.325000000000003,0,0
130346,26.0,8.0,1008.75,75.5,11.625,0,0
130347,63.0,8.0,999.3499999999999,75.5,14.5,0,1
130348,78.0,6.0,1013.15,52.5,14.549999999999999,1,0
130349,72.0,5.5,1016.05,46.5,19.575,0,0
130350,63.0,4.0,1015.75,39.0,21.400000000000002,0,0
130351,37.0,7.5,1009.7,62.5,20.525,0,0
130352,37.0,8.0,1009.7,79.0,12.75,0,1
130353,35.0,8.0,1003.1500000000001,93.0,12.475000000000001,1,1
130354,63.0,8.0,1007.95,83.0,11.05,1,1
130356,26.0,6.5,1024.5500000000002,66.0,12.65,0,0
130357,30.0,1.5,1022.35,57.5,15.674999999999999,0,0
130359,52.0,6.5,1011.3,45.0,14.149999999999999,1,0
130360,43.0,6.0,1007.5,47.5,16.299999999999997,0,0
130361,54.0,5.5,1009.25,45.5,17.05,0,0
130362,41.0,7.5,1008.8499999999999,53.0,15.2,0,0
130363,56.0,5.0,1003.4,41.0,15.125,0,0
130364,67.0,3.0,1002.5,43.0,16.875,0,0
130365,63.0,7.0,1000.8,40.0,18.7,0,1
130366,61.0,5.0,1007.45,41.5,14.7,1,0
130367,69.0,5.5,1005.1,39.0,18.325,0,0
130368,52.0,6.5,1014.0,60.0,15.1,0,0
130369,35.0,5.5,1022.75,53.5,14.625,0,0
130370,33.0,6.0,1019.8,58.0,17.525,0,0
130371,72.0,6.5,1004.95,20.5,26.2,0,1
130372,41.0,8.0,1005.45,95.0,11.75,1,1
130373,81.0,7.0,1005.3,62.0,14.55,1,0
130374,83.0,6.0,1012.85,49.5,14.875,0,0
130375,31.0,4.0,1018.5999999999999,54.0,15.175,0,0
130376,35.0,4.0,1010.25,54.0,17.65,0,0
130377,46.0,5.0,1008.3499999999999,44.5,18.875,0,0
130378,35.0,7.0,1012.8,80.0,17.4,0,0
130379,69.0,7.0,997.0,51.0,21.675,0,1
130380,52.0,4.0,1013.3,40.0,16.275,1,0
130381,31.0,3.5,1017.95,55.0,16.475,0,0
130382,44.0,7.0,1016.75,63.0,18.675,0,0
130383,54.0,4.5,1014.3,42.0,19.674999999999997,0,0
130384,57.0,2.0,1019.3,42.5,20.325,0,0
130385,35.0,1.0,1021.65,60.5,20.05,0,0
130386,70.0,4.0,1004.75,27.5,29.349999999999998,0,0
130387,67.0,1.0,1005.15,53.5,20.849999999999998,0,0
130388,65.0,6.0,1003.9,62.0,17.125,0,0
130389,44.0,6.0,1012.3,50.0,15.575,0,0
130390,48.0,1.0,1013.45,46.5,20.025,0,0
130391,56.0,6.5,1010.0999999999999,42.0,19.925,0,0
130392,56.0,5.0,1013.3,46.0,16.674999999999997,0,0
130393,37.0,4.5,1019.0,48.0,15.575,0,0
130394,61.0,7.0,1012.1500000000001,39.0,21.35,0,0
130395,43.0,1.0,1011.15,65.0,18.6,0,0
130396,30.0,2.5,1019.3499999999999,58.5,17.75,0,0
130397,46.0,1.0,1009.1,33.0,27.375,0,1
130398,83.0,6.0,995.0,47.5,26.975,1,0
130400,37.0,4.5,1018.95,53.0,15.625,0,0
130401,35.0,3.5,1017.85,64.5,18.975,0,0
130402,56.0,6.0,1006.25,54.5,22.75,0,1
130403,48.0,4.5,1002.5,50.5,16.375,1,1
130404,48.0,6.0,1006.25,48.5,15.675,1,0
130405,67.0,5.0,1005.8,48.5,15.725,0,0
130406,52.0,7.0,1003.0999999999999,60.0,16.900000000000002,0,0
130407,35.0,2.0,1008.95,45.5,16.8,0,0
130408,43.0,4.5,1003.55,48.0,20.7,0,0
130410,43.0,6.0,1014.4,49.5,16.275,0,0
130411,33.0,2.0,1014.0,51.0,18.3,0,0
130412,63.0,7.0,1007.5,66.0,18.175,0,0
130413,37.0,1.0,1017.3,45.0,15.774999999999999,0,0
130414,37.0,4.5,1011.5,55.0,19.9,0,0
130415,48.0,4.0,1012.4000000000001,45.0,18.275,0,0
130416,37.0,3.0,1018.95,54.5,18.2,0,0
130417,74.0,5.0,1005.95,39.0,26.55,0,0
130418,39.0,1.5,1021.95,42.5,16.1,0,0
130419,33.0,3.5,1019.9,60.5,19.525,0,0
